team_id,team_name,games_played,games_won,games_drawn,games_lost,points,goals_for,goals_against,goal_difference,xg_for,xg_against,xg_diff,xg_non_penalty_diff,xg_open_play_diff,xg_set_play_diff,field_tilt,shot_share
8344,Cardiff City,29,18,6,5,60,52,29,23,45.34,34.1,11.240000000000002,12.809999999999995,14.05,-1.290000000000001,0.5774436090225564,0.5361757105943152
8430,Lincoln City,29,17,7,5,58,48,29,19,38.1,35.23,2.8700000000000045,2.8699999999999974,-1.5899999999999999,4.449999999999999,0.5295068714632175,0.4831130690161527
8559,Bolton Wanderers,30,14,10,6,52,38,27,11,45.04,24.98,20.06,21.63,22.059999999999995,-0.4599999999999991,0.6320541760722348,0.6525198938992043
10007,Stockport County,29,15,7,7,52,42,35,7,39.05,33.0,6.049999999999997,2.9099999999999966,1.5299999999999976,1.3699999999999992,0.5200698080279232,0.5168374816983895
8484,Bradford City,29,14,7,8,49,37,33,4,38.01,32.57,5.439999999999998,3.0700000000000003,0.5199999999999996,2.5600000000000005,0.4972332015810277,0.49787835926449786
9796,Huddersfield Town,30,14,6,10,48,51,40,11,44.17,30.78,13.39,12.600000000000001,9.419999999999998,3.2700000000000005,0.5172968624296058,0.5502121640735502
8346,Luton Town,30,13,6,11,45,40,35,5,42.61,33.73,8.880000000000003,5.720000000000002,7.869999999999997,-2.120000000000001,0.5634477254588987,0.5731523378582202
10253,Stevenage,28,11,9,8,42,30,27,3,24.53,30.93,-6.399999999999999,-5.610000000000003,-8.2,2.58,0.510556621880998,0.4829443447037702
8676,Wycombe Wanderers,29,10,10,9,40,36,31,5,40.03,33.18,6.850000000000001,5.269999999999996,1.0499999999999972,4.180000000000001,0.561115668580804,0.5351270553064275
9798,Reading,28,10,10,8,40,39,35,4,34.3,32.480000000000004,1.8199999999999932,1.0300000000000011,-0.6400000000000006,1.67,0.48873483535528595,0.5053110773899848
9818,Mansfield Town,27,10,8,9,38,36,30,6,31.22,36.18,-4.960000000000001,-3.3800000000000026,-3.2300000000000004,-0.16000000000000014,0.45411542100283825,0.4554294975688817
8677,Peterborough United,29,12,2,15,38,37,39,-2,38.38,41.02,-2.6400000000000006,-4.219999999999999,0.25,-4.449999999999999,0.49719775820656525,0.4958217270194986
9833,Exeter City,28,11,4,13,37,33,30,3,31.84,33.57,-1.7300000000000004,-3.3000000000000007,-1.4400000000000013,-1.8399999999999999,0.41921005385996407,0.4588045234248788
8283,Barnsley,26,10,7,9,37,42,43,-1,33.089999999999996,38.38,-5.290000000000006,-3.719999999999999,1.9299999999999997,-5.67,0.4965337954939341,0.4912559618441971
8401,Plymouth Argyle,29,11,4,14,37,36,42,-6,37.15,42.0,-4.850000000000001,-2.490000000000002,-3.960000000000001,1.5199999999999996,0.4742676167854315,0.4943661971830986
158319,AFC Wimbledon,28,10,5,13,35,29,36,-7,28.57,37.25,-8.68,-11.05,-7.940000000000001,-3.120000000000001,0.40336134453781514,0.4596375617792422
9903,Doncaster Rovers,29,9,6,14,33,33,46,-13,41.98,33.48,8.5,10.879999999999999,5.5000000000000036,5.359999999999999,0.50920245398773,0.5370101596516691
8483,Blackpool,29,9,5,15,32,35,42,-7,28.47,42.95,-14.480000000000004,-12.11,-7.349999999999998,-4.760000000000001,0.4385692068429238,0.40813464235624125
8351,Leyton Orient,29,9,5,15,32,40,49,-9,37.78,43.33,-5.549999999999997,-3.1899999999999977,1.4100000000000001,-4.630000000000001,0.5176565008025682,0.5045045045045045
9792,Burton Albion,30,8,8,14,32,33,45,-12,34.11,45.86,-11.75,-10.96,-9.96,-1.0,0.4790794979079498,0.47410358565737054
8528,Wigan Athletic,28,7,10,11,31,29,34,-5,35.67,31.3,4.370000000000001,7.530000000000001,4.309999999999999,3.200000000000001,0.4669724770642202,0.4645669291338583
8119,Rotherham United,28,8,7,13,31,31,40,-9,29.54,41.72,-12.18,-12.170000000000002,-7.370000000000001,-4.84,0.43627906976744185,0.4556765163297045
8651,Northampton Town,29,8,6,15,30,26,38,-12,28.67,42.71,-14.04,-16.410000000000004,-17.21,0.8599999999999994,0.43976348854397634,0.40718562874251496
9799,Port Vale,28,5,7,16,22,22,40,-18,34.14,31.06,3.080000000000002,2.2900000000000027,-1.0100000000000016,3.3199999999999985,0.5299145299145299,0.526148969889065
